COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Grand Casablanc;MA-08;;;L5168409;H;33.4;-7.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L5174418;P;32.3;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L5174443;P;31.7;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5174615;P;31.5;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5174650;P;31.5;-5.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L5174761;P;32.7;-4.7
Morocco;MA;Taza-Al Hoceima;MA-03;;;L5175372;P;34.6;-5
Morocco;MA;Tanger-Tétouan;MA-01;;;L5175408;P;35;-5.7
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5175471;P;34.3;-6.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5186250;H;30;-9.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L5192875;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L5192890;P;31.3;-4
Morocco;MA;Marrakech-Tensi;MA-11;;;L5193924;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5240342;P;30.3;-5.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5240773;H;34;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5241127;H;30.6;-9.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5249716;P;30.1;-9.7
Morocco;MA;Tanger-Tétouan;MA-01;;;L5262850;P;35.8;-5.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5268200;P;34;-6.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5268253;H;35.2;-6.1
Morocco;MA;Fès-Boulemane ;MA-05;;;L5274284;H;33;-4
Morocco;MA;Fès-Boulemane ;MA-05;;;L5274344;P;33;-4.1
Morocco;MA;Fès-Boulemane ;MA-05;;;L5274372;P;33.4;-4.7
Morocco;MA;Fès-Boulemane ;MA-05;;;L5274425;P;33.2;-4.6
Morocco;MA;Fès-Boulemane ;MA-05;;;L5274481;P;33.1;-4.6
Morocco;MA;Fès-Boulemane ;MA-05;;;L5274535;P;33;-4.1
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5284841;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5285755;H;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5285768;P;34;-6.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L5285777;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L5285801;P;31.1;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L5285854;P;31.6;-8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5285962;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5285971;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5285984;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5286057;P;34;-6.8
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5288850;P;34.8;-6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5295954;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5323749;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5323753;P;34;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5323763;P;34;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5323765;P;34;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5323787;P;34;-6.8
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5361742;P;34.2;-6.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5380212;P;29.6;-10
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5380308;P;29.5;-10.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5380348;P;29.4;-10.2
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5385124;P;29;-10.1
Morocco;MA;Chaouia-Ouardig;MA-09;;;L5386661;P;33.1;-7.2
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5388678;P;28.8;-10.4
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5389810;P;28.5;-10.3
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5389813;P;28.7;-10.5
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5391576;P;28.6;-9.4
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5394992;P;28.4;-10.2
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5394998;P;28.3;-10.2
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5395141;P;28.3;-10.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L5398356;P;31.2;-7.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5399541;P;35.8;-5.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L5400742;P;31.6;-8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5402560;P;35.8;-5.8
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5406317;P;28.5;-9.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5413993;P;30.4;-9.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5414000;P;29.4;-10.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5414054;P;29.3;-10.2
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5414142;P;29;-10.6
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5414164;P;28.9;-10.5
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5414211;P;28.5;-10.4
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5414235;P;28.5;-9.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5414244;P;30.6;-8.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5414247;P;30.8;-8.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5414653;P;30.5;-9.7
Morocco;MA;Tanger-Tétouan;MA-01;;;L5414683;H;35.8;-5.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5414704;H;35.8;-5.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5415076;H;35.8;-5.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5415089;H;35.8;-5.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5415120;P;35.8;-5.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5416790;P;30.5;-9.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L5418672;P;31.6;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L5420697;P;31.1;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5424164;P;30.5;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5425913;P;31.4;-5.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L5434054;P;31.6;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L5434059;P;31.1;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5434083;P;31.1;-6.4
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5436656;P;34;-6.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L5466482;P;31.6;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5467545;P;31.2;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5467619;P;31.4;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5468164;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5468549;P;31.4;-5.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L5468610;P;31.5;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5468675;P;31.8;-4.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L5469106;P;31.6;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L5469295;P;31.5;-4.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L5469328;P;31.5;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5470351;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L5470646;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5472281;P;32.3;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5472767;P;33.2;-5.1
Morocco;MA;Fès-Boulemane ;MA-05;;;L5473869;P;33.8;-5
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5474444;P;34.3;-6.7
Morocco;MA;Doukkala-Abda  ;MA-10;;;L5481941;P;33;-8.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5486053;P;30.2;-9.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5495592;P;30.7;-8.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5495612;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5495626;P;30.1;-9.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L5497593;P;31.2;-8.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L5498565;P;31.6;-8
Morocco;MA;Chaouia-Ouardig;MA-09;;;L5498612;P;32.7;-7.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5498652;P;34;-6.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L5498856;P;33.7;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5498956;P;33.4;-5.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L5499008;P;32.7;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L5499069;P;31.9;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5499130;P;31.1;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5499202;P;31.6;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5502573;P;30.1;-9.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L5502590;P;31.3;-4.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L5503639;P;31.4;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L5503675;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5509491;P;30.5;-8.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5509499;P;30.9;-7.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L5509508;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L5509520;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L5509532;P;31.8;-4.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L5509543;P;31.8;-4.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5509905;P;31.5;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5509909;P;31.4;-5.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5509918;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5509921;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5509928;P;31.3;-7.4
Morocco;MA;Marrakech-Tensi;MA-11;;;L5509935;P;31.3;-7.4
Morocco;MA;Marrakech-Tensi;MA-11;;;L5509949;P;31.2;-8.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L5509966;P;31.3;-7.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L5512780;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L5512832;P;31.6;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L5512885;P;31.6;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L5512930;P;31.5;-7.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L5513198;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5513346;P;31;-7.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5513441;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5517664;P;31.1;-6.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5517717;P;31.2;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5517752;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5518593;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5518615;P;31.4;-6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5521235;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5521263;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5521342;P;34;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5521712;P;31.4;-5.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L5521769;P;31.6;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L5521915;P;31.4;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L5522314;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5522375;P;31.1;-4
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5527402;P;34;-6.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L5528897;P;31.2;-8
Morocco;MA;Grand Casablanc;MA-08;;;L5529917;P;33.6;-7.6
Morocco;MA;Grand Casablanc;MA-08;;;L5529936;P;33.6;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5531370;P;31.5;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5531382;P;30.9;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5531429;P;31;-7.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L5531444;P;31.5;-7.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L5531458;P;31.6;-7.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5531751;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5531768;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5531849;P;30.1;-9.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L5531881;P;31.3;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L5531954;P;31.4;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L5532208;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L5532238;P;31.1;-5.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5532280;P;30.7;-6.2
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5533962;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5533974;H;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5533982;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5534001;P;34;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5534852;P;30.5;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5535281;P;30.7;-8.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5535304;P;30.5;-8.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5538255;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5538320;P;30;-9.6
Morocco;MA;Grand Casablanc;MA-08;;;L5539209;P;33.4;-7.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L5541295;P;31.5;-7.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L5543693;P;33.4;-5.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L5543699;P;33.4;-5.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5545552;P;31;-7.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L5545714;P;32;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5545789;P;31.2;-4.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5546115;P;30.9;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5553177;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5555664;P;31.5;-5.5
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5556562;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5558414;P;34;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5561325;P;30.5;-7.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5561347;P;30.5;-7.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L5565483;P;31.3;-7.4
Morocco;MA;Marrakech-Tensi;MA-11;;;L5566539;P;31.6;-8
Morocco;MA;Fès-Boulemane ;MA-05;;;L5573050;P;34.1;-5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5575641;P;31.3;-7.4
Morocco;MA;Marrakech-Tensi;MA-11;;;L5578201;P;31.6;-8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5578407;P;34;-6.7
Morocco;MA;Fès-Boulemane ;MA-05;;;L5578712;P;33;-4.1
Morocco;MA;Fès-Boulemane ;MA-05;;;L5581608;P;33.2;-3.9
Morocco;MA;Chaouia-Ouardig;MA-09;;;L5583782;P;33;-7.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L5584657;P;31.5;-4.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L5584797;P;31.2;-8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5594258;P;35.9;-5.5
Morocco;MA;Tadla-Azilal   ;MA-12;;;L5594762;P;32.2;-6
Morocco;MA;Marrakech-Tensi;MA-11;;;L5594767;P;31.1;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L5597232;P;31.6;-8
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5597354;P;34.9;-6.3
Morocco;MA;Tanger-Tétouan;MA-01;;;L5597374;P;35.2;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5598526;P;31.4;-5.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5598556;P;33.9;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5598558;P;33.9;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5598560;P;33.9;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5598566;P;34;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5598571;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5598572;P;34;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5598695;P;31.4;-5.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L5599242;P;31.2;-4.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5599764;P;31.4;-6
Morocco;MA;Meknès-Tafilal;MA-06;;;L5599893;P;31.3;-4.1
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5600184;P;34;-6.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5600220;P;35.3;-5.5
Morocco;MA;Tanger-Tétouan;MA-01;;;L5600771;P;35.4;-5.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5601996;P;35.2;-5.3
Morocco;MA;Tanger-Tétouan;MA-01;;;L5603095;P;35.2;-5.3
Morocco;MA;Tanger-Tétouan;MA-01;;;L5603103;P;35.2;-5.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L5604907;P;31.3;-4.1
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5605304;H;33.9;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5605366;P;33.9;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5605691;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5605767;H;34;-6.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5605809;P;35.3;-5.3
Morocco;MA;Tanger-Tétouan;MA-01;;;L5605827;P;35.4;-5.1
Morocco;MA;Tanger-Tétouan;MA-01;;;L5606302;P;35.9;-5.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5608159;P;31.5;-5.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5608164;P;32;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5608171;P;32.7;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L5608193;P;32.2;-4.4
Morocco;MA;Fès-Boulemane ;MA-05;;;L5608304;P;33.2;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L5609075;P;31.9;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5609084;H;31.8;-4.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L5609093;P;31.3;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L5609250;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L5609273;H;31.3;-4.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L5609312;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5609675;P;30.8;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5609690;P;30.9;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5609731;P;30.7;-6.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5609853;P;30.5;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5609875;H;30.7;-8.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L5611713;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5611765;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5611767;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5611773;P;30;-9.7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5619906;H;33.8;-7.1
Morocco;MA;Fès-Boulemane ;MA-05;;;L5625397;P;33;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5627486;P;31.1;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5627502;P;31.5;-5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5627514;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5627600;P;30.4;-9.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L5627605;P;31.2;-8.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5627610;P;31.3;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5627629;P;30.9;-8.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5627641;P;32.7;-4.7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5629370;P;34;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5629421;P;33.8;-7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5629754;P;34.1;-6.6
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5629766;P;34.3;-6.4
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5629783;P;34.2;-6.4
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5629812;H;34.3;-6.6
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5629828;H;34.3;-6.5
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L5630136;P;34.3;-6.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L5630633;P;31.1;-8.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L5630645;P;31.2;-8.1
Morocco;MA;Grand Casablanc;MA-08;;;L5634368;P;33.6;-7.6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L5634422;P;34;-6.8
Morocco;MA;Fès-Boulemane ;MA-05;;;L5634689;P;34;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5634764;P;33.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L5637795;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5637833;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5637927;P;31.2;-3.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5649742;P;31.2;-6.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5649746;P;31.2;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5649750;P;31.4;-6
Morocco;MA;Meknès-Tafilal;MA-06;;;L5649755;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5649758;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L5649759;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5649760;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5649761;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5655193;P;31.3;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L5655195;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5655196;P;30.8;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5655202;P;30.7;-6.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L5657062;H;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5658192;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5658253;P;30;-9.7
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5658279;P;29.1;-9.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5658820;P;30.3;-5.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L5659692;P;35.6;-6
Morocco;MA;Marrakech-Tensi;MA-11;;;L5660498;P;31.3;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5660657;P;31.3;-6
Morocco;MA;Meknès-Tafilal;MA-06;;;L5660790;P;31.5;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L5660804;H;31.1;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5666789;P;30.7;-9.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5666791;P;30.7;-9.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5666796;P;30.3;-9.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5666797;P;30.8;-8.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5666798;P;30.8;-8.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5666800;P;30.9;-8.4
Morocco;MA;Marrakech-Tensi;MA-11;;;L5666803;P;31;-8.2
Morocco;MA;Guelmim-Es Smar;MA-14;;;L5667138;P;29;-10.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L5669116;P;31.6;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L5669403;P;31.6;-8
Morocco;MA;Grand Casablanc;MA-08;;;L5672224;P;33.6;-7.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L5678419;P;31;-8.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L5678427;P;31.1;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L5678439;P;31.1;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L5678446;P;31.1;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L5678448;P;31.2;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5679054;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5679797;P;31.2;-6.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L5683344;P;31.8;-4.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5683657;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5683698;P;31.4;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5683749;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5683776;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5683785;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5683798;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5683810;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L5685065;P;30.7;-9.8
